PERMNO,first_ymm,last_ymm,n_months,fulllife_nominal,fulllife_real
92768,200808,201110,39,-0.7950629921482198,-0.8009073186890396
92769,200808,202406,191,2.404509968441089,1.3836066863950838
92770,198511,199509,119,-0.4409445009474956,-0.603333337160527
92771,200808,201712,113,2.542209793043936,2.160579233328664
92772,200808,201808,121,1.5053435736429384,1.1855805518738936
92773,200808,202512,209,18.986208619183955,12.566400639122405
92774,200808,200912,17,-0.4707665843105694,-0.46092688991979675
92775,200808,202512,209,6.556494540638199,4.129258596212172
92776,200808,202512,209,-0.9870675519731469,-0.9912216081338953
92777,200809,201906,130,-0.9617022001260239,-0.9672428612798714
92778,200809,202203,163,2.1212584297153496,1.3784852535360104
92779,200809,201210,50,-0.9778302373762763,-0.9790024744649933
92780,200809,202512,208,51.93340956125026,34.787149571170495
92782,200809,202512,208,12.899603085653801,8.3972252822787
92786,198411,198701,27,-0.8333333179066801,-0.8421762443846529
92788,200809,201210,50,-0.4463790857299771,-0.4756520635155992
92791,200809,201110,38,-0.8631426513841916,-0.8675762006225439
92793,200809,202512,208,0.48567418355847647,0.004432638322908718
92794,198412,199105,78,-0.750000999613745,-0.8058636081071338
92797,200810,202512,207,2.2649142844782344,1.2042861433619096
92799,200809,200810,2,-0.23895611971499997,-0.23012536393678115
92800,200809,201007,23,0.11135885189827906,0.1168388999958082
92801,200811,201004,18,1.1540796021057456,1.1398909295801887
92802,200810,202512,207,-0.42402359230336867,-0.6111331864285211
92805,200810,201604,91,-0.959837922819509,-0.963275336424326
92806,200810,201105,32,-0.34290582409727993,-0.3637878817576047
92807,198501,202512,492,2.3622175399600374,0.09253861071855972
92808,200810,202512,207,-0.2764844194266812,-0.5115230508971577
92809,200810,202512,207,11.62522089069381,7.523837700286574
92810,200810,202512,207,5.400449219564922,3.321222640683559
92815,198505,199306,98,-0.12452724146241162,-0.3518833941297209
92821,200811,201103,29,2.124956947257106,2.0285514234240978
92823,198508,199412,113,-0.975723496994827,-0.9825183231532555
92831,198512,199110,71,-0.9858054171657755,-0.9887393775187011
92850,198502,198606,17,0.40000058242415837,0.3488590086369749
92851,200811,201505,79,2.1273373261450583,1.84811852877447
92852,200811,202512,206,13.034535723560257,8.379614216330044
92854,200812,202512,205,1.245170643967819,0.47176203362668995
92861,200812,201202,39,-0.6465025240317791,-0.6701629103870665
92866,198512,200001,170,2.4040604764531657,1.1981196204585034
92869,200812,201003,16,1.0761563832925773,1.026492180438106
92870,200812,201606,91,1.7036253057222255,1.3826849109602772
92871,200901,202512,204,19.67779755806288,12.414591472521385
92872,200812,201709,106,3.0687553824353406,2.5017780726517276
92873,200901,201911,131,6.9342825877531995,5.485056296297866
92874,198501,201503,363,0.7332548763518103,-0.22703493374169106
92875,200901,201204,40,-0.8786001007674343,-0.8890772626817749
92878,200901,202512,204,6.4581315428272426,3.838416060241447
92882,198503,198811,45,-0.9407894210651468,-0.947827752559481
92890,200902,201705,100,2.91357259586918,2.376428428571565
92893,200902,202512,203,-0.30205563909251587,-0.5452422553182843
92894,200902,201607,90,1.2241817622961841,0.951490813666918
92895,200902,201208,43,-0.9994518495087604,-0.9994976185365342
92897,200903,202509,199,-0.9787103503002672,-0.9860913958167015
92899,200903,201102,24,-0.3642852106386909,-0.3904711136964868
92902,200904,202210,163,-0.9839639481084679,-0.9885541100298112
92903,198501,199711,155,-0.482143117507002,-0.6623508995262366
92911,198508,199009,62,0.35932147495735844,0.10425663150266212
92913,200904,202009,138,0.19347200792338917,-0.02465714871147776
92917,200904,202512,201,-0.9539839831893823,-0.9697950930407596
92918,200904,202003,132,0.9248066964319277,0.5862065652571102
92919,200904,202512,201,1.142568735101551,0.406381816224194
92920,200904,201201,34,0.38346936691288025,0.29834499819845794
92921,200904,201412,69,-0.15538522634299237,-0.2348893417295181
92923,200905,201206,38,1.9975233933086667,1.785416852112792
92924,200905,201709,101,0.639534842657959,0.4164809429111337
92930,198412,200711,276,44.728311415997176,21.907665043313557
92931,200905,201601,81,3.3600142376143367,2.9242999038852617
92932,200905,201103,23,-0.4137007597825231,-0.440532830422502
92934,200905,201406,62,2.2486755694548806,1.9065153095771996
92935,200905,202207,159,0.7979188750464907,0.2940238862240414
92936,200906,201806,109,-0.9078929172321049,-0.9218313009996032
92937,200906,201103,22,-0.5430107366568371,-0.5626651993291385
92938,200906,201108,27,-0.7941178312098366,-0.8056494864649886
92940,200906,201909,124,9.764763676478468,7.966031573565008
92941,200907,201301,43,-0.26054601895027313,-0.307386453297904
92942,200906,201511,78,-0.8760002896641389,-0.8882677636195693
92943,200906,201107,26,-0.12623532753466585,-0.17290118804389829
92944,200906,201202,33,-0.33506790727533037,-0.37539381620321716
92946,198107,198908,98,-0.8701297834208976,-0.9055678842530763
92947,200906,201103,22,-0.7242803160443676,-0.7361386301690376
92949,200906,202512,199,15.489358088906222,9.881976965138907
92954,198502,198512,11,-0.50000010000004,-0.5173834451052534
92962,198507,199005,59,-0.6751270615065741,-0.7294401843506761
92970,200907,201111,29,-0.9211008119712003,-0.9247756594461571
92981,200908,202512,197,-0.9228099937619711,-0.948703163567289
92982,200907,201207,37,-0.5879280498635,-0.6120493961659679
92983,200907,201511,77,0.56569269806436,0.42291500288028655
92984,200907,202007,133,3.5151461388391567,2.7587096002123968
92986,200907,202512,198,-0.9968481920679086,-0.9979021307921008
92987,200907,202503,189,-0.0770701859680953,-0.3775168140676371
92988,200909,201502,66,2.019090507446227,1.776145314815603
92989,198507,199007,61,-0.9534883417824302,-0.9616207482805942
92990,200908,201310,51,-0.9596116873377365,-0.9627582424013638
92991,200908,201203,32,-0.9113863533026691,-0.9168103620443743
92992,200908,201110,27,0.148305451384969,0.09216339147519194
92997,198510,199401,100,-0.9842877355128601,-0.9883608875242322
92998,200908,201208,37,-0.9619646979997245,-0.9644458031284913
93001,200908,201812,113,0.44955243041278886,0.24252214256019083
93002,200908,202512,197,298.4057999551948,197.97096911672472
93003,200908,201109,26,-0.6696692884563655,-0.6864676160517558
93004,200908,202512,197,-0.7635192294086792,-0.8428460366864425
93005,200908,201103,20,-0.7495932337861222,-0.7586876473442399
93006,200908,201101,18,-0.732884971642453,-0.7387943653849683
93007,200908,201211,40,-0.8994671999098637,-0.9059606246510485
93009,198510,199908,167,0.30000309529072094,-0.15744862226220677
93012,200909,202512,196,-0.9970800060669751,-0.9980551575646637
93013,200909,202512,196,0.9368342734411321,0.2900155177035094
93015,200909,201304,44,-0.8920699834804706,-0.8998199500906283
93016,200909,202512,196,-0.9992882339369952,-0.9995259329727681
93017,198504,199003,60,-0.8571429445226048,-0.8818959541352381
93025,198511,199812,158,-0.9679486220048659,-0.9787432288708292
93030,200909,201103,19,0.884614207455652,0.8202411221879873
93031,200909,201902,114,-0.3947497159205739,-0.4832041419517719
93033,198510,198803,30,-0.6077255980961309,-0.6353363285305662
93035,200909,202512,196,2.710649133254854,1.4714530449459837
93037,200909,201210,38,-0.9929127576114615,-0.9933871359489885
93038,200909,201102,18,0.22919619955540793,0.19878691121844017
93039,200909,201106,22,-0.9152444260011796,-0.918957236962009
93040,200909,201410,62,0.6332802221944522,0.4847026465449919
93041,198411,198909,59,-0.9509802473291441,-0.958705760350071
93042,200909,201510,74,-0.19014461962422458,-0.2650698115186597
93043,200909,201506,70,0.4619125425842734,0.32221369486893914
93044,200909,201404,56,-0.6110899718840752,-0.6459303207111238
93046,200909,201311,51,-0.8400004983404686,-0.8518321508172116
93047,200909,201407,59,0.1069719555614322,0.0028213433647257167
93048,200909,201406,58,0.07025983315148812,-0.030814998433273986
93049,200910,201202,29,-0.643616054213642,-0.661921856482898
93052,200910,201704,91,-0.9037865671995481,-0.9150221701408418
93053,200910,201611,86,0.09711657234086662,-0.018271291378667186
93054,200910,202512,195,0.33185783900618565,-0.1123701431479724
93056,200910,201310,49,0.10342063550563674,0.020375648606769714
93060,198512,199601,122,22.207665521898267,15.383649882687259
93065,200910,202512,195,0.005564822265810725,-0.3298313580454966
93067,200910,202512,195,6.073161492264149,3.7139785786405826
93068,200910,201209,36,0.997822373472987,0.8645403992817304
93069,200910,202512,195,-0.999283084916309,-0.999522204837127
93071,200910,201911,122,-0.6389967375095553,-0.6968775714721201
93072,200910,201211,38,-0.21302880827257023,-0.261746837577018
93073,200910,202512,195,11.648993451030405,7.430047049644754
93074,200910,201010,13,0.42123233832444035,0.4034142172802967
93075,200910,201109,24,-0.2203393733812161,-0.25786386351814233
93076,198505,198811,43,-0.9595393447189393,-0.9640461841268048
93077,200910,201203,30,-0.6366192199213636,-0.6578826476389631
93078,200910,201707,94,-0.998987852359878,-0.9991070056551865
93079,200910,202110,145,2.4303141190424853,1.6784923116085113
93080,200910,201410,61,-0.9726642067940477,-0.9751353690392814
93081,200910,201011,14,-0.25427030882054114,-0.2639292163529
93082,200910,201902,113,-0.9877686531997757,-0.9895496734773173
93083,200910,202512,195,-0.9804395213506268,-0.9869637251401727
93084,198501,199211,95,0.12381100612596617,-0.16663873982349067
93085,200910,202512,195,0.9673620036541233,0.3111679058650026
93086,200910,201111,26,0.9069774641885833,0.8204836492213408
93087,200910,201604,79,-0.9972689389370666,-0.9975348070655031
93088,200910,201105,20,0.36170242471327607,0.30147063675143565
93089,200910,202512,195,7.600064760372987,4.731598394813808
93090,200910,201105,20,-0.17777864348843497,-0.21414772200684115
93091,200912,201505,66,1.4695357079402132,1.246524083592465
93092,198507,199305,95,0.23989523818188044,-0.07480771408897129
93093,200911,202109,143,-0.9976161203331084,-0.9981213227561897
93094,200912,202512,193,0.06744578172450795,-0.28740103204878537
93095,200911,201902,112,-0.9649596251063198,-0.9700330604037128
93096,200911,202512,194,5.7199318053788835,3.4828784643651796
93097,200911,201103,17,-0.8571429960055696,-0.8618033152433964
93098,200911,202512,194,4.915531005393703,2.9462612593981055
93101,200911,202512,194,3.552076067304423,2.0366980441582814
93105,198502,201004,303,-0.6608384884159073,-0.8358712737908903
93106,200911,201803,101,-0.7231453761058996,-0.7601737418372179
93111,200911,201508,70,-0.9486541134772125,-0.9534240264571552
93113,198411,199611,145,0.34431178276233576,-0.10746512783812204
93118,200911,201306,44,0.10319749659347599,0.021335502694119653
93121,198411,198806,44,0.2260446344841671,0.09408898314561742
93123,200911,202208,154,-0.6065591700557589,-0.7128251641961698
93124,200911,201211,37,1.2253564568565372,1.0896046962435046
93125,200911,201204,30,-0.4102281115463692,-0.445878186191014
93126,200911,202512,194,-0.9999999233994218,-0.999999948899618
93127,200911,201510,72,-0.9822210237874344,-0.9838402368809702
93128,200911,202302,160,0.38956489588149795,-0.001489261743869581
93129,200911,201206,32,-0.883695783122059,-0.8904370061965738
93130,200911,202109,143,-0.9577548393675404,-0.9667076224343144
93131,200911,202212,158,2.5637006971900083,1.5956802987107155
93132,200911,202512,194,46.779794443392234,30.873985889355417
93133,200911,201204,30,-0.9146296464119844,-0.9197900474711674
93135,200911,201103,17,0.851680253290984,0.7912742468269811
93136,200911,201111,25,0.564990331597143,0.49544673524146027
93138,200911,201108,22,0.3705476672776908,0.3078235364677633
93139,200911,201108,22,0.3242974319582593,0.2636899774810329
93140,198410,198506,9,-0.9166666875000625,-0.9186803177277562
93141,200911,201309,47,0.6596677235387531,0.532280682264016
93149,200911,202101,135,-0.34281280627124794,-0.4568863454721637
93150,200912,202112,145,1.1420622916837786,0.6620839719942897
93152,200912,201711,96,-0.9975330900759777,-0.997836507125485
93153,200912,202512,193,-0.935998553650187,-0.9572743033912402
93156,198512,199101,62,1.9411823878682926,1.381789600874026
93159,201205,202007,99,-0.9975470091695187,-0.9978217127867847
93164,198509,198807,35,0.07894781993439878,-0.01665515145219338
93172,198308,198609,38,-0.9312579455921394,-0.9376830196429647
93174,200912,202512,193,6.966319150637239,4.318106926183143
93175,200912,202202,147,2.415985437776853,1.6046473577601055
93177,200912,202512,193,-0.9975833440280238,-0.9983867034925734
93179,200912,202512,193,5.863150597805348,3.5816603677881726
93184,200912,201306,43,-0.95750005382726,-0.9606258849717827
93185,200912,201701,86,2.3926714687623214,2.0223177448323892
93187,200912,202011,132,-0.9901161206383565,-0.9917834690895161
93188,200912,201811,108,2.9671152026837313,2.4050660289185455
93189,200912,202103,136,11.398980738366198,9.126479472097463
93190,200912,201606,79,-0.9620124954634584,-0.9659064676258927
93191,200912,201811,108,-0.9945275754655555,-0.9953028924228237
93192,200912,201107,20,0.014493230144893636,-0.028579242051483128
93193,200912,201301,38,-0.3471723831042334,-0.38671965275724707
93194,200912,201304,41,-0.9808926920257732,-0.9822239446178597
93195,200912,201301,38,0.3865321597865651,0.3025382235827148
93197,201001,201203,27,0.23552208188511384,0.16311710112387692
93198,201001,201011,11,0.0016800493199435782,-0.011385561575515693
93199,198510,198512,3,0.23529433912643286,0.22399246960103078
93201,198410,199001,64,0.37391251455683583,0.13234547903035931
93202,201001,201406,54,-0.7526553693856586,-0.7758951358481835
93209,201001,201412,60,-0.9648401695374486,-0.9676646413788158
93220,198503,199110,80,0.5059072436171259,0.1617625023538234
93222,201001,201601,73,2.0348395026580333,1.7662570521176257
93223,201001,201512,72,1.8718264134137907,1.62199785287092
93224,201001,201511,71,1.6030235291653527,1.3684579166233908
93225,201001,201508,68,-0.9644713625472185,-0.9678058807243713
93227,201001,201102,14,-0.11685365644643479,-0.13824304594910808
93230,201001,201511,71,-0.956666674669641,-0.9605715598486293
93233,201002,202106,137,2.195399690753415,1.5484422766263979
93234,201001,201411,59,1.2862812589680757,1.0906968490198938
93235,201001,201408,56,1.1116421637227218,0.9171880564962998
93236,198510,199808,155,-0.9468088664165113,-0.9647454114621064
93237,201001,202512,192,-0.9999973728496563,-0.9999982492717585
93238,201002,201103,14,0.8801178594859065,0.8230749892307259
93239,201002,201606,77,-0.9947999868366466,-0.9953253211015377
93240,201002,201304,39,-0.9344455574279645,-0.9389122504199154
93244,198410,198601,16,-0.4999995571427314,-0.5209849771896603
93246,201002,202512,191,14.566530184690237,9.408958772704473
93247,201002,201108,19,1.4970615737508917,1.3884031041574945
93252,198503,199212,94,-0.8421052736144617,-0.8820518604871949
93263,201002,202512,191,32.982216518304824,21.72307871744189
93264,201002,202512,191,-0.6766783922844302,-0.7838027328437128
93265,201002,201310,45,-0.8186465093000393,-0.8317378853018148
93266,201002,202512,191,-0.0419999470857968,-0.3594087483387964
93270,201002,201703,86,-0.9830019454112815,-0.9848923611688809
93271,201002,201505,64,-0.1614822819159911,-0.23594588516444323
93272,201003,202512,190,2.5053043532399033,1.3444955804451362
93273,201003,201404,50,-0.9015088873615216,-0.9099553627405327
93274,201003,202512,190,-0.9936744059085689,-0.9957691755418207
93279,198509,198703,19,-0.8750002153265148,-0.8795720183341982
93285,201003,202411,177,-0.9986824365769565,-0.9990948451665366
93287,198503,198711,33,-0.4250013558602785,-0.47183833380580176
93289,201003,202512,190,-0.06791551444198984,-0.3765825341321855
93290,201003,201307,41,0.6346266810898664,0.5166810282971395
93295,201003,201806,100,2.436289127079339,1.9556240220497783
